,Date,BTC_Price,BTC_Market_Cap,Gold_Price,IGREA,interest_rate,NASDAQ_Price,SP_500_Price,BTC_Volatility,BTC_7day_momentum,BTC_14day_momentum,BTC_30day_momentum,RSI_14,time_idx,id,day_of_week,month,quarter
2110,2021-05-25,0.5208038944048871,0.49708264326723256,0.5966307875340547,0.8289307893251311,0.0037807183364839307,0.6529855131319185,0.6146270289987236,0.5004666874426001,0.2951654912257546,0.07918333016242746,0.15686988395686807,0.18708662780988022,2110,BTC,1,5,2
2111,2021-05-26,0.5347860792726145,0.5127702057907264,0.5946455850363602,0.8289307893251311,0.0037807183364839307,0.6586062760898181,0.6166853391000756,0.39474323911600256,0.4346702602990078,0.14002478648270833,0.1348682284698448,0.267855473200339,2111,BTC,2,5,2
2112,2021-05-27,0.5251112344627767,0.5068609763170517,0.5943921549302714,0.8289307893251311,0.0037807183364839307,0.6584866705932502,0.6179620124540789,0.3424529358497066,0.34813675378243136,0.13927440593787638,0.12418307764638285,0.2692160662145756,2112,BTC,3,5,2
2113,2021-05-28,0.48656670877806024,0.4783100386932408,0.5990102146412205,0.8289307893251311,0.0018903591682419658,0.6593531150625738,0.6187957583179179,0.33730200229704765,0.3522388718375793,0.1040274535096771,0.10366260446443676,0.234916767652429,2113,BTC,4,5,2
2114,2021-05-29,0.4708237859099709,0.4605748676913216,0.5990102146412205,0.8289307893251311,0.0018903591682419658,0.6593531150625738,0.6187957583179179,0.3400227568773225,0.3211155997231195,0.11746832250283898,0.10059980202884328,0.25406218070587683,2114,BTC,5,5,2
2115,2021-05-30,0.48584573045794066,0.4635956159044634,0.5990102146412205,0.8289307893251311,0.0018903591682419658,0.6593531150625738,0.6187957583179179,0.3118192856117512,0.4045368072836025,0.13502589567569237,0.08923267676257304,0.2853379612603766,2115,BTC,6,5,2
2116,2021-05-31,0.5089751509209267,0.47237366624166344,0.6016289924041366,0.8289307893251311,0.0018903591682419658,0.6593531150625738,0.6187957583179179,0.22271069969047205,0.3588249856984445,0.18686429828122553,0.10122354950132223,0.35993574554194485,2116,BTC,0,5,2
2117,2021-06-01,0.4994060915831423,0.47831317074222435,0.5972854819747838,0.8222737846799795,0.0037807183364839307,0.6585005782091301,0.6182486125947736,0.2243335985479148,0.35333589374260843,0.1840098238930234,0.10193333291477774,0.35814146022039994,2117,BTC,1,6,2
2118,2021-06-02,0.5133480237457984,0.48747463938143565,0.602741268980859,0.8222737846799795,0.0037807183364839307,0.6598809090852196,0.6198379406477165,0.22508561218222492,0.35413412652048876,0.28208924126602464,0.10627816813502283,0.48889055931801795,2118,BTC,2,6,2
2119,2021-06-03,0.5343462717969274,0.503909718333767,0.5764338160238224,0.8222737846799795,0.0037807183364839307,0.6500190186647159,0.6158776477944817,0.2402816010696765,0.40049483961184357,0.2537435498683691,0.13816256871022375,0.4451574995803004,2119,BTC,3,6,2
2120,2021-06-04,0.5035466549763961,0.4849967369200298,0.5900908828519335,0.8222737846799795,0.0037807183364839307,0.6639252437831218,0.6255178343451188,0.21662213679474482,0.41439668482282027,0.26648238992971796,0.10048404005983394,0.46633297116881944,2120,BTC,4,6,2
